id,ili,wikidata,has_part_candidate
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q189138
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q189128
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q738353
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q40194
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q199440
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q1489
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q81033
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q990001
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q131429
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q993904
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q125293
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q80245
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q78980
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q599375
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q80914
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q207972
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q273014
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q386991
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q207429
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q173270
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q210886
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q855658
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q238147
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q825347
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q1265
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q132811
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q61304
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q2272405
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q178543
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q160636
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q1124584
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q144040
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q252182
ewn-08781940-n,i82939,http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q25231
ewn-08781940-n,i82939,http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q186822
ewn-08781940-n,i82939,http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q585
ewn-08781940-n,i82939,http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q26793
ewn-08781940-n,i82939,http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q25416
ewn-08781940-n,i82939,http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q25804
ewn-08781940-n,i82939,http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q3357751
ewn-08781940-n,i82939,http://www.wikidata.org/entity/Q20,http://www.wikidata.org/entity/Q279579
ewn-08789429-n,i82970,http://www.wikidata.org/entity/Q980,http://www.wikidata.org/entity/Q524334
ewn-08789429-n,i82970,http://www.wikidata.org/entity/Q980,http://www.wikidata.org/entity/Q1726
ewn-08806739-n,i83053,http://www.wikidata.org/entity/Q22647,http://www.wikidata.org/entity/Q1165756
ewn-08818528-n,i83102,http://www.wikidata.org/entity/Q12544,http://www.wikidata.org/entity/Q23725
ewn-08827601-n,i83141,http://www.wikidata.org/entity/Q1216,http://www.wikidata.org/entity/Q495
ewn-08832898-n,i83171,http://www.wikidata.org/entity/Q1037,http://www.wikidata.org/entity/Q192647
ewn-08832898-n,i83171,http://www.wikidata.org/entity/Q1037,http://www.wikidata.org/entity/Q193092
ewn-08832898-n,i83171,http://www.wikidata.org/entity/Q1037,http://www.wikidata.org/entity/Q3859
ewn-08832898-n,i83171,http://www.wikidata.org/entity/Q1037,http://www.wikidata.org/entity/Q125912
ewn-08852287-n,i83250,http://www.wikidata.org/entity/Q3130,http://www.wikidata.org/entity/Q54495
ewn-08853646-n,i83259,http://www.wikidata.org/entity/Q3206,http://www.wikidata.org/entity/Q3183
ewn-08855622-n,i83269,http://www.wikidata.org/entity/Q37394,http://www.wikidata.org/entity/Q2389513
ewn-08855622-n,i83269,http://www.wikidata.org/entity/Q37394,http://www.wikidata.org/entity/Q154628
ewn-08855622-n,i83269,http://www.wikidata.org/entity/Q37394,http://www.wikidata.org/entity/Q256293
ewn-08855622-n,i83269,http://www.wikidata.org/entity/Q37394,http://www.wikidata.org/entity/Q148966
ewn-08861811-n,i83298,http://www.wikidata.org/entity/Q154628,http://www.wikidata.org/entity/Q119230
ewn-08861811-n,i83298,http://www.wikidata.org/entity/Q154628,http://www.wikidata.org/entity/Q215089
ewn-08908068-n,i83460,http://www.wikidata.org/entity/Q26,http://www.wikidata.org/entity/Q806551
ewn-08908068-n,i83460,http://www.wikidata.org/entity/Q26,http://www.wikidata.org/entity/Q10686
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q181634
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q210957
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q909073
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q383335
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q1048625
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q106652
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q654252
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q2342092
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q36405
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q42049
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q642024
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q4093
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q123377
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q100166
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q47134
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q19721
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q35654
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q202083
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q2421
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q1818700
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q766872
ewn-08910324-n,i83471,http://www.wikidata.org/entity/Q22,http://www.wikidata.org/entity/Q49650
ewn-08936089-n,i83590,http://www.wikidata.org/entity/Q11767,http://www.wikidata.org/entity/Q5684
ewn-08936089-n,i83590,http://www.wikidata.org/entity/Q11767,http://www.wikidata.org/entity/Q200969
ewn-08936089-n,i83590,http://www.wikidata.org/entity/Q11767,http://www.wikidata.org/entity/Q40169
ewn-08946959-n,i83631,http://www.wikidata.org/entity/Q810,http://www.wikidata.org/entity/Q3805
ewn-08946959-n,i83631,http://www.wikidata.org/entity/Q810,http://www.wikidata.org/entity/Q180522
ewn-08946959-n,i83631,http://www.wikidata.org/entity/Q810,http://www.wikidata.org/entity/Q148062
ewn-08946959-n,i83631,http://www.wikidata.org/entity/Q810,http://www.wikidata.org/entity/Q339162
ewn-08946959-n,i83631,http://www.wikidata.org/entity/Q810,http://www.wikidata.org/entity/Q23883
ewn-08955289-n,i83660,http://www.wikidata.org/entity/Q130272,http://www.wikidata.org/entity/Q180274
ewn-08963699-n,i83710,http://www.wikidata.org/entity/Q16994,http://www.wikidata.org/entity/Q12620
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q727
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q101918
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q1310
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q36600
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q9832
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q47887
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q34370
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q43631
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q776
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q770
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q76936
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q2454933
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q217818
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q4121
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q41986
ewn-08968866-n,i83737,http://www.wikidata.org/entity/Q102911,http://www.wikidata.org/entity/Q13093823
ewn-08980321-n,i83789,http://www.wikidata.org/entity/Q347,http://www.wikidata.org/entity/Q1844
ewn-08987602-n,i83811,http://www.wikidata.org/entity/Q826,http://www.wikidata.org/entity/Q9347
ewn-08991028-n,i83828,http://www.wikidata.org/entity/Q3875368,http://www.wikidata.org/entity/Q212056
ewn-09019241-n,i83961,http://www.wikidata.org/entity/Q1044,http://www.wikidata.org/entity/Q3780
ewn-09021524-n,i83972,http://www.wikidata.org/entity/Q40556,http://www.wikidata.org/entity/Q977
ewn-09021524-n,i83972,http://www.wikidata.org/entity/Q40556,http://www.wikidata.org/entity/Q986
ewn-09021524-n,i83972,http://www.wikidata.org/entity/Q40556,http://www.wikidata.org/entity/Q115
ewn-09021524-n,i83972,http://www.wikidata.org/entity/Q40556,http://www.wikidata.org/entity/Q1045
ewn-09061465-n,i84156,http://www.wikidata.org/entity/Q41470,http://www.wikidata.org/entity/Q205047
ewn-09061465-n,i84156,http://www.wikidata.org/entity/Q41470,http://www.wikidata.org/entity/Q12223
ewn-09071759-n,i84187,http://www.wikidata.org/entity/Q632014,http://www.wikidata.org/entity/Q1393
ewn-09071759-n,i84187,http://www.wikidata.org/entity/Q632014,http://www.wikidata.org/entity/Q1408
ewn-09071759-n,i84187,http://www.wikidata.org/entity/Q632014,http://www.wikidata.org/entity/Q1384
ewn-09071759-n,i84187,http://www.wikidata.org/entity/Q632014,http://www.wikidata.org/entity/Q1400
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q1368788
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q730430
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q485708
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q828736
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q913243
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q36091
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q486479
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q736834
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q28848
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q1480013
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q986681
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q1646498
ewn-09124616-n,i84463,http://www.wikidata.org/entity/Q1527,http://www.wikidata.org/entity/Q909225
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q172822
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q654515
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q40881
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q23768
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q49225
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q880529
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q118388
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q169962
ewn-09133059-n,i84508,http://www.wikidata.org/entity/Q1227,http://www.wikidata.org/entity/Q1265
ewn-09136781-n,i84528,http://www.wikidata.org/entity/Q138518,http://www.wikidata.org/entity/Q21578
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q163132
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q755420
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q37320
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q43196
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q16567
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q34739
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q983698
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q49239
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q216820
ewn-09152756-n,i84613,http://www.wikidata.org/entity/Q1397,http://www.wikidata.org/entity/Q196183
ewn-09176941-n,i84741,http://www.wikidata.org/entity/Q5083,http://www.wikidata.org/entity/Q5317
ewn-09176941-n,i84741,http://www.wikidata.org/entity/Q5083,http://www.wikidata.org/entity/Q219563
ewn-09184245-n,i84780,http://www.wikidata.org/entity/Q237,http://www.wikidata.org/entity/Q145093
ewn-09188406-n,i84800,http://www.wikidata.org/entity/Q953,http://www.wikidata.org/entity/Q1071390
ewn-09188406-n,i84800,http://www.wikidata.org/entity/Q953,http://www.wikidata.org/entity/Q3881
ewn-09188406-n,i84800,http://www.wikidata.org/entity/Q953,http://www.wikidata.org/entity/Q43278
ewn-09188406-n,i84800,http://www.wikidata.org/entity/Q953,http://www.wikidata.org/entity/Q43106
ewn-09190560-n,i84810,http://www.wikidata.org/entity/Q208299,http://www.wikidata.org/entity/Q624170
ewn-09190560-n,i84810,http://www.wikidata.org/entity/Q208299,http://www.wikidata.org/entity/Q464909
ewn-09190560-n,i84810,http://www.wikidata.org/entity/Q208299,http://www.wikidata.org/entity/Q1973934
ewn-09190560-n,i84810,http://www.wikidata.org/entity/Q208299,http://www.wikidata.org/entity/Q1931586
ewn-09190560-n,i84810,http://www.wikidata.org/entity/Q208299,http://www.wikidata.org/entity/Q339162
ewn-09215158-n,i84944,http://www.wikidata.org/entity/Q156684,http://www.wikidata.org/entity/Q130018
ewn-09215158-n,i84944,http://www.wikidata.org/entity/Q156684,http://www.wikidata.org/entity/Q123374328
ewn-09248053-n,i85104,http://www.wikidata.org/entity/Q15324,http://www.wikidata.org/entity/Q283
ewn-09261331-n,i85178,http://www.wikidata.org/entity/Q630566,http://www.wikidata.org/entity/Q894184
ewn-09309384-n,i85430,http://www.wikidata.org/entity/Q1127599,http://www.wikidata.org/entity/Q212893
ewn-09371133-n,i85753,http://www.wikidata.org/entity/Q959127,http://www.wikidata.org/entity/Q516993
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q644636
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q34374
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q109576
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q1462
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q4951156
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q193896
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q1779743
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q34575
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q81598
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q187274
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q37495
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q42820
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q191750
ewn-09372942-n,i85763,http://www.wikidata.org/entity/Q4918,http://www.wikidata.org/entity/Q38882
ewn-09461458-n,i86209,http://www.wikidata.org/entity/Q272074,http://www.wikidata.org/entity/Q38073
ewn-09464011-n,i86221,http://www.wikidata.org/entity/Q37660,http://www.wikidata.org/entity/Q22502
ewn-09464011-n,i86221,http://www.wikidata.org/entity/Q37660,http://www.wikidata.org/entity/Q865
ewn-09464011-n,i86221,http://www.wikidata.org/entity/Q37660,http://www.wikidata.org/entity/Q1054746
ewn-09464011-n,i86221,http://www.wikidata.org/entity/Q37660,http://www.wikidata.org/entity/Q131217
ewn-09466657-n,i86237,http://www.wikidata.org/entity/Q177197,http://www.wikidata.org/entity/Q154507
ewn-11559386-n,i98237,http://www.wikidata.org/entity/Q831482,http://www.wikidata.org/entity/Q138808
ewn-11559386-n,i98237,http://www.wikidata.org/entity/Q831482,http://www.wikidata.org/entity/Q141514
ewn-11559386-n,i98237,http://www.wikidata.org/entity/Q831482,http://www.wikidata.org/entity/Q1138673
ewn-11620590-n,i98348,http://www.wikidata.org/entity/Q157114,http://www.wikidata.org/entity/Q133329
ewn-11628190-n,i98382,http://www.wikidata.org/entity/Q101680,http://www.wikidata.org/entity/Q12024
ewn-11628190-n,i98382,http://www.wikidata.org/entity/Q101680,http://www.wikidata.org/entity/Q25618
ewn-11628190-n,i98382,http://www.wikidata.org/entity/Q101680,http://www.wikidata.org/entity/Q1458175
ewn-11628190-n,i98382,http://www.wikidata.org/entity/Q101680,http://www.wikidata.org/entity/Q26782
ewn-11628190-n,i98382,http://www.wikidata.org/entity/Q101680,http://www.wikidata.org/entity/Q739430
ewn-11628190-n,i98382,http://www.wikidata.org/entity/Q101680,http://www.wikidata.org/entity/Q158771
ewn-11655421-n,i98514,http://www.wikidata.org/entity/Q147791,http://www.wikidata.org/entity/Q7994521
ewn-11655421-n,i98514,http://www.wikidata.org/entity/Q147791,http://www.wikidata.org/entity/Q161360
ewn-11655421-n,i98514,http://www.wikidata.org/entity/Q147791,http://www.wikidata.org/entity/Q163811
ewn-11681430-n,i98644,http://www.wikidata.org/entity/Q223751,http://www.wikidata.org/entity/Q17038225
ewn-11681430-n,i98644,http://www.wikidata.org/entity/Q223751,http://www.wikidata.org/entity/Q135354
ewn-11681430-n,i98644,http://www.wikidata.org/entity/Q223751,http://www.wikidata.org/entity/Q136195
ewn-11689786-n,i98673,http://www.wikidata.org/entity/Q2047589,http://www.wikidata.org/entity/Q103129
ewn-11689786-n,i98673,http://www.wikidata.org/entity/Q2047589,http://www.wikidata.org/entity/Q148515
ewn-11689786-n,i98673,http://www.wikidata.org/entity/Q2047589,http://www.wikidata.org/entity/Q504930
ewn-11716068-n,i98807,http://www.wikidata.org/entity/Q948827,http://www.wikidata.org/entity/Q12330939
ewn-11724404-n,i98849,http://www.wikidata.org/entity/Q21188,http://www.wikidata.org/entity/Q26006
ewn-11727098-n,i98862,http://www.wikidata.org/entity/Q132039,http://www.wikidata.org/entity/Q37153
ewn-11727098-n,i98862,http://www.wikidata.org/entity/Q132039,http://www.wikidata.org/entity/Q4351742
ewn-11734851-n,i98899,http://www.wikidata.org/entity/Q2724976,http://www.wikidata.org/entity/Q83165
ewn-11736754-n,i98908,http://www.wikidata.org/entity/Q147685,http://www.wikidata.org/entity/Q2651986
ewn-11736754-n,i98908,http://www.wikidata.org/entity/Q147685,http://www.wikidata.org/entity/Q146406
ewn-11748819-n,i98968,http://www.wikidata.org/entity/Q3262285,http://www.wikidata.org/entity/Q25036232
ewn-11759668-n,i99023,http://www.wikidata.org/entity/Q161588,http://www.wikidata.org/entity/Q161636
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q1822458
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q913594
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q2475725
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q478077
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q3311674
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q1050790
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q15972122
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q16869578
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q155833
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q218123
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q310915
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q3015272
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q1549062
ewn-11787078-n,i99149,http://www.wikidata.org/entity/Q173756,http://www.wikidata.org/entity/Q220925
ewn-11790482-n,i99163,http://www.wikidata.org/entity/Q2475725,http://www.wikidata.org/entity/Q135307
ewn-11821268-n,i99311,http://www.wikidata.org/entity/Q1973300,http://www.wikidata.org/entity/Q156446
ewn-11821268-n,i99311,http://www.wikidata.org/entity/Q1973300,http://www.wikidata.org/entity/Q157019
ewn-11821268-n,i99311,http://www.wikidata.org/entity/Q1973300,http://www.wikidata.org/entity/Q132628
ewn-11835293-n,i99379,http://www.wikidata.org/entity/Q158561,http://www.wikidata.org/entity/Q159192
ewn-11869486-n,i99542,http://www.wikidata.org/entity/Q132102,http://www.wikidata.org/entity/Q271937
ewn-11871570-n,i99553,http://www.wikidata.org/entity/Q158991,http://www.wikidata.org/entity/Q3367716
ewn-11875229-n,i99571,http://www.wikidata.org/entity/Q156981,http://www.wikidata.org/entity/Q162075
ewn-11875229-n,i99571,http://www.wikidata.org/entity/Q156981,http://www.wikidata.org/entity/Q1348619
ewn-11875229-n,i99571,http://www.wikidata.org/entity/Q156981,http://www.wikidata.org/entity/Q2714585
ewn-11875229-n,i99571,http://www.wikidata.org/entity/Q156981,http://www.wikidata.org/entity/Q3004024
ewn-11890681-n,i99635,http://www.wikidata.org/entity/Q158968,http://www.wikidata.org/entity/Q160097
ewn-11900364-n,i99684,http://www.wikidata.org/entity/Q177932,http://www.wikidata.org/entity/Q697248
ewn-11905617-n,i99710,http://www.wikidata.org/entity/Q158032,http://www.wikidata.org/entity/Q163812
ewn-11909090-n,i99726,http://www.wikidata.org/entity/Q3303714,http://www.wikidata.org/entity/Q25557275
ewn-11914642-n,i99755,http://www.wikidata.org/entity/Q165507,http://www.wikidata.org/entity/Q28017
ewn-11914642-n,i99755,http://www.wikidata.org/entity/Q165507,http://www.wikidata.org/entity/Q7224565
ewn-11925365-n,i99808,http://www.wikidata.org/entity/Q2220854,http://www.wikidata.org/entity/Q5256765
ewn-11929187-n,i99829,http://www.wikidata.org/entity/Q661674,http://www.wikidata.org/entity/Q7629712
ewn-11969686-n,i100026,http://www.wikidata.org/entity/Q1427205,http://www.wikidata.org/entity/Q5723577
ewn-11973507-n,i100045,http://www.wikidata.org/entity/Q2544599,http://www.wikidata.org/entity/Q158514
ewn-11979958-n,i100077,http://www.wikidata.org/entity/Q19070,http://www.wikidata.org/entity/Q134609
ewn-11979958-n,i100077,http://www.wikidata.org/entity/Q19070,http://www.wikidata.org/entity/Q7186137
ewn-12002286-n,i100188,http://www.wikidata.org/entity/Q16526,http://www.wikidata.org/entity/Q8051739
ewn-12013476-n,i100244,http://www.wikidata.org/entity/Q547333,http://www.wikidata.org/entity/Q3274249
ewn-12013476-n,i100244,http://www.wikidata.org/entity/Q547333,http://www.wikidata.org/entity/Q3571085
ewn-12022666-n,i100286,http://www.wikidata.org/entity/Q830156,http://www.wikidata.org/entity/Q375620
ewn-12035853-n,i100349,http://www.wikidata.org/entity/Q1521997,http://www.wikidata.org/entity/Q193798
ewn-12055297-n,i100440,http://www.wikidata.org/entity/Q599518,http://www.wikidata.org/entity/Q142498
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q25308
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q21139
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q20846
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q20815
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133743
